Year,Period,Week Ending,State,State ANSI,Watershed,CV (%),ADDED & REPLACED,"INVENTORY, MAX","LOSS, COLONY COLLAPSE DISORDER","LOSS, DEADOUT",INVENTORY
2003,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,140000
2003,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,25000
2003,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,7000
2003,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,6000
2003,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,58000
2003,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,8000
2003,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,74000
2003,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,39000
2002,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,12000
2002,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,38000
2002,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,45000
2002,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,470000
2002,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,24000
2002,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,220000
2002,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,50000
2002,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,7000
2002,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,100000
2002,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,9000
2002,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,8000
2002,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,33000
2002,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,17000
2002,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,5000
2002,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,35000
2002,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,11000
2002,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,3000
2002,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,72000
2002,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,117000
2002,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,18000
2002,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,18000
2002,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,134000
2002,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,43000
2002,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,9000
2002,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,11000
2002,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,11000
2002,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,60000
2002,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,16000
2002,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,320000
2002,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,18000
2002,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,3000
2002,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,43000
2002,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,29000
2002,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,5000
2002,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,225000
2002,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,8000
2002,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,114000
2002,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,22000
2002,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,7000
2002,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,8000
2002,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,50000
2002,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,9000
2002,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,70000
2002,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,38000
2001,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,14000
2001,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,43000
2001,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,50000
2001,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,460000
2001,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,26000
2001,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,220000
2001,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,55000
2001,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,8000
2001,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,100000
2001,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,6000
2001,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,7000
2001,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,33000
2001,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,13000
2001,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,4000
2001,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,45000
2001,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,11000
2001,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,4000
2001,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,76000
2001,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,135000
2001,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,17000
2001,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,22000
2001,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,136000
2001,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,43000
2001,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,9000
2001,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,11000
2001,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,10000
2001,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,53000
2001,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,13000
2001,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,280000
2001,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,18000
2001,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,4000
2001,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,44000
2001,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,26000
2001,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,7000
2001,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,235000
2001,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,8000
2001,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,97000
2001,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,23000
2001,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,7000
2001,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,9000
2001,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,48000
2001,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,7000
2001,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,67000
2001,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,38000
2000,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,16000
2000,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,40000
2000,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,52000
2000,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,440000
2000,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,29000
2000,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,232000
2000,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,55000
2000,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,7000
2000,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,100000
2000,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,8000
2000,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,8000
2000,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,30000
2000,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,15000
2000,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,4000
2000,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,43000
2000,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,11000
2000,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,6000
2000,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,72000
2000,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,150000
2000,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,17000
2000,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,23000
2000,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,124000
2000,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,50000
2000,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,10000
2000,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,11000
2000,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,15000
2000,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,58000
2000,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,11000
2000,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,300000
2000,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,18000
2000,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,7000
2000,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,48000
2000,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,25000
2000,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,235000
2000,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,9000
2000,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,105000
2000,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,24000
2000,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,7000
2000,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,7000
2000,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,52000
2000,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,7000
2000,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,84000
2000,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,39000
1999,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,17000
1999,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,52000
1999,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,52000
1999,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,465000
1999,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,27000
1999,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,228000
1999,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,65000
1999,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,8000
1999,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,120000
1999,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,9000
1999,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,10000
1999,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,40000
1999,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,13000
1999,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,3000
1999,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,48000
1999,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,14000
1999,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,6000
1999,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,73000
1999,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,145000
1999,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,18000
1999,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,24000
1999,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,122000
1999,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,58000
1999,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,9000
1999,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,10000
1999,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,15000
1999,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,69000
1999,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,9000
1999,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,255000
1999,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,20000
1999,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,6000
1999,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,45000
1999,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,28000
1999,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,224000
1999,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,8000
1999,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,108000
1999,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,26000
1999,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,6000
1999,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,7000
1999,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,52000
1999,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,6000
1999,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,80000
1999,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,37000
1998,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,16000
1998,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,55000
1998,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,53000
1998,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,450000
1998,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,27000
1998,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,230000
1998,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,75000
1998,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,8000
1998,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,120000
1998,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,9000
1998,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,9000
1998,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,50000
1998,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,16000
1998,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,3000
1998,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,41000
1998,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,10000
1998,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,7000
1998,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,80000
1998,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,140000
1998,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,18000
1998,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,23000
1998,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,115000
1998,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,64000
1998,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,10000
1998,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,11000
1998,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,14000
1998,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,65000
1998,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,8000
1998,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,230000
1998,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,18000
1998,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,4000
1998,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,50000
1998,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,26000
1998,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,225000
1998,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,7000
1998,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,91000
1998,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,30000
1998,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,6000
1998,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,8000
1998,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,58000
1998,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,6000
1998,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,89000
1998,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,46000
1997,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,14000
1997,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,42000
1997,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,50000
1997,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,420000
1997,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,35000
1997,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,240000
1997,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,75000
1997,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,9000
1997,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,120000
1997,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,7000
1997,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,8000
1997,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,45000
1997,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,17000
1997,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,3000
1997,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,44000
1997,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,8000
1997,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,6000
1997,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,85000
1997,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,145000
1997,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,19000
1997,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,24000
1997,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,107000
1997,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,61000
1997,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,14000
1997,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,10000
1997,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,15000
1997,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,72000
1997,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,8000
1997,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,245000
1997,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,22000
1997,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,4000
1997,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,50000
1997,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,22000
1997,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,240000
1997,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,7000
1997,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,94000
1997,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,32000
1997,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,5000
1997,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,8000
1997,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,60000
1997,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,8000
1997,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,79000
1997,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,38000
1996,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,15000
1996,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,32000
1996,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,50000
1996,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,390000
1996,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,30000
1996,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,240000
1996,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,75000
1996,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,8000
1996,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,110000
1996,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,11000
1996,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,9000
1996,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,52000
1996,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,16000
1996,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,3000
1996,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,44000
1996,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,9000
1996,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,7000
1996,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,90000
1996,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,150000
1996,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,17000
1996,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,22000
1996,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,117000
1996,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,65000
1996,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,14000
1996,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,7000
1996,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,15000
1996,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,68000
1996,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,12000
1996,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,230000
1996,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,24000
